Article URL,total_freq
http://www.brotherjohnf.com/white-helmets-severed-heads-syrian-arab-army-soldiers-paraded-trophies-endorsed-channel-4/,3
http://survivalhacking.com/syrian-white-helmets-volunteer-caught-on-video-dumping-mutilated-corpses/,1
https://www.counterpunch.org/2017/05/29/no-laughing-matter-the-manchester-bomber-is-the-spawn-of-hillary-and-baracks-excellent-libyan-adventure/,5
http://rssfeeds.detroitnews.com/~/361547654/0/detroit/michiganst~MSU-to-wear-white-helmets-for-first-time-since-%e2%80%99/,24
https://thewallwillfall.org/2017/02/04/syria-white-helmets-hand-in-hand-with-al-qaeda/,1
http://www.newslocker.com/en-us/profession/generalnews/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,5
https://curiouscat.me/RedToriesRUs/post/164665110,1
https://www.sott.net/article/359082-Seven-White-Helmets-members-shot-in-head-in-Idlib-UPDATE,8
http://www.kanzleikompa.de/2017/07/31/stern-und-marc-drewello-blauer-bote-7/,1
https://www.liveleak.com/view?i=347_1501087915,1
https://bsnews.info/swedish-doctors-human-rights-swedhr-denounce-white-helmets-video-macabre-manipulation-dead-children-staged-chemical-weapons-attack-facilitate-no-fly-zone-syria/,1
http://www.jewworldorder.org/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria-2/,3
http://data4justice.org/,1
http://www.seattletimes.com/nation-world/7-white-helmets-members-shot-dead-in-northwestern-syria/,3
https://bsnews.info/james-le-mesurier-british-mercenary-founded-white-helmets/,1
http://www.occhidellaguerra.it/?p=26274,2
https://apple.news/Ad6fmEI3aSdC_lKclg3kSqA,1
https://aml.ink/Swovc,1
https://www.rt.com/uk/379702-conflict-fund-secretive-spending/,1
http://www.activistpost.com/2017/06/new-video-destroys-little-omran-white-helmets-propaganda-proves-wh-terrorists-used-boy-as-propaganda.html,83
http://viralear.com/top-story/white-helmets-rescuers-shot-dead-in-syria-attack,1
http://eaworldview.com/2017/08/syria-daily-7-white-helmets-killed-in-gang-attack-in-idlib-province/,18
http://buzzbry.com,1
http://www.fort-russ.com/2017/08/7-members-of-notorious-white-helmets.html,22
http://www.iefimerida.gr/news/355919/friki-sti-syria-ektelesan-en-psyhro-epta-diasostes-ton-white-helmets,2
http://en.alalam.ir/news/1961278#sthash.Xy6OKa4m.uxfs,5
https://www.whitehelmets.org/en,129
http://sineclavis.blogspot.com/2017/07/le-balle-dei-caschi-bianchi.html?spref=tw,1
http://www.activistpost.com/?p=157431,28
https://www.africa-news.info/,5
https://peoplestrusttoronto.wordpress.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,1
http://www.citizenworldnewsreport.com/seven-white-helmets-medics-killed-in-syrias-idlib/,2
http://www.newssummedup.com/a/dbq32j,1
https://uprootedpalestinians.wordpress.com/2017/06/10/the-white-helmets-lied-omran-daqneesh-the-orange-seat-boy-resurfaces-and-his-whole-family-stands-with-the-syrian-government/,7
https://Www.gofundme.com/thewhitehelmetfund,1
https://consortiumnews.com/2016/10/23/the-white-helmets-controversy/,2
http://jinge.se/allmant/al-qaidas-supporter-vita-hjalmarna-far-nytt-pris-i-den-fria-varlden.htm,1
http://www.breitbart.com/big-government/2017/06/26/white-house-warns-syria-you-will-pay-if-you-use-chemical-weapons-again/,1
http://www.news24.com/,4
https://peoplesmillion.whitehelmets.org/donate/peoples-million,74
http://www.f3nws.com/news/seven-white-helmets-members-shot-dead-in-northwestern-syria-FdjYjC?v=170812102247,1
https://pastebin.com/WeghqqEV,23
https://www.channel4.com/news/factcheck/factcheck-eva-bartletts-claims-about-syrian-children,6
http://en.etilaf.org/all-news/news/hakim-calls-for-forming-a-task-force-to-aid-syrian-civil-defense.html,38
https://epeak.in/2017/08/12/seven-white-helmets-medics-killed-in-syrias-idlib-syria-news/,2
http://www.newslocker.com/en-uk/region/bournemouth/chatsworth-show-signals-last-tour-for-white-helmets/,1
http://asheepnomore.net/?p=18907,4
http://anonymous-news.com/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,3
https://aml.ink/YH9v0,2
http://www.staticmediahub.com/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,1
https://www.infowars.com/father-of-aleppo-boy-corporate-media-used-my-son-as-a-political-tool-lied-about-attack/,2
https://www.google.co.uk/amp/s/www.wsj.com/amp/articles/seven-white-helmets-members-shot-dead-in-northwestern-syria-1502542963,1
https://clarityofsignal.com/2017/07/18/numerous-us-government-officials-caught-on-camera-meeting-with-white-helmets-and-fsa-terrorists/,324
https://iamjohnsmith1123.wordpress.com/2017/08/13/white-helmets-rescuers-shot-dead-in-syria-breaking-world-news/,2
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH98n5vvN1-8ezKDYINIH7lNf6FEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779579002145&ei=Ho2RWdjNIp34qAKB3paICQ&url=https%3A%2F%2Fwww.theguardian.com%2Fworld%2F2017%2Faug%2F14%2Fsyria-white-helmets-protest-against-killings-of-rescue-workers,1
https://www.getrevue.co/profile/helmut-boeijen/issues/de-docupdate-12-juni-2017-60650,4
https://longislandtechnologynews.com/2017/02/interviews-with-the-white-helmets-filmmakers/,2
http://www.worldinwar.eu/syrias-white-helmets-war-by-way-of-deception-moderate-executioners/,8
http://www.newslocker.com/en-us/news/games/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,1
https://www.npo.nl/2doc-last-men-in-aleppo/14-06-2017/VPWON_1269343,2
https://cultureandpolitics.org/tag/white-helmets-are-a-fraud/,1
http://tippfm.com/news/international/white-helmets-presented-tipperary-international-peace-prize/,1
https://truththeory.com/2017/06/27/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,2
http://www.huffpostbrasil.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51,1
http://orient-news.net/en/news_show/139654/0/Seven-White-Helmets-killed-execution-style-in-Idlibs-Sarmeen,9
https://sputniknews.com/middleeast/201611181047591222-white-helmets-syria-schools-hospitals/,1
http://en.farsnews.com/newstext.aspx?nn=13960316000574,2
http://news.sky.com/story/seven-white-helmet-volunteers-shot-in-the-head-at-base-10984698,124
http://www.thedailybeast.com/articles/2016/10/03/syria-s-white-helmets-the-life-savers-putin-calls-terrorists.html,20
https://www.washingtonpost.com/pb/world/,1
http://collegefootballtalk.nbcsports.com/2017/06/14/video-michigan-state-to-wear-white-helmets-for-western-michigan-game/,32
http://nofrills.seesaa.net/article/white-helmets-attacked-in-idlib-seven-murdered.html,20
http://tass.com/politics/956306,32
https://medium.com/@TheSyriaCampaign/white-helmets-respond-to-the-murder-of-their-colleagues-661fc388045e,128
http://v.media.daum.net/v/20170814031125751,1
https://aml.ink/7MWwJ,50
http://feeds.feedburner.com/~r/besttopic/FdJW/~3/t36d_Kw69xY/,1
http://news.quiboat.com/uc72KNo7,1
http://www.huffingtonpost.co.uk/entry/syria-gas-attack-false-flag_uk_58e5e0f6e4b06a4cb30f2fe1,1
https://sputniknews.com/middleeast/201706111054532911-aleppo-boy-white-helmets/,108
https://elcomunista.net/2017/08/18/why-the-white-helmets-in-syria-cause-more-harm-than-good/,2
http://middle-east.timesofnews.com/syrias-white-helmets-protest-against-killings-of-rescue-workers-2.html,3
http://www.1clickdaily.com/2582349,2
http://21stcenturywire.com/2017/05/31/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/,119
http://aa.com.tr/en/middle-east/syrian-regime-used-chlorine-in-e-ghouta-opposition/852426,2
http://floridadiary.com/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video/,1
http://www.britishmuseum.org/whats_on/exhibitions/living_histories.aspx,1
http://www.veteranstoday.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,68
http://feeds.feedburner.com/~r/motorcycles/world/wide/headlines/~3/UdcBp1TkryI/white-helmets-start-final-month-of-farewell-tour,1
https://habibifunkrecords.bandcamp.com/merch/i-hate-hate-t-shirt-habibi-funk-edition-aubergine-t-shirt,1
http://oddcrimes.com/static/2017/08/12/7-White-Helmets-members-shot-dead-in-northwestern-Syria.php,1
http://21stcenturywire.com/2017/05/05/syria-aleppo-based-journalist-khaled-iskef-exposes-white-helmets-as-nusra-front-civil-defence/,2
http://21stcenturywire.com/2017/06/24/grenfell-tower-boris-johnson-gives-65m-to-fake-white-helmets-in-syria-makes-savage-cuts-to-london-fire-service/,481
http://www.activistpost.com/2017/08/msm-weeps-for-dead-white-helmets-terrorists-cries-for-nusra.html,76
https://bccrss.club,1
http://www.newslocker.com/en-us/news/socialmedia/7-white-helmets-members-shot-dead-in-northwestern-syria/,5
https://www.yahoo.com/newsroom/vibes/donald-trump/v-88cfc604-82db-3595-984d-76ff5706bcff_c-06d1c515-a4e4-315a-8184-8ce066acfdbd_a-06d1c515-a4e4-315a-8184-8ce066acfdbd,1
https://www.alternet.org/comments/world/inside-shadowy-pr-firm-thats-driving-western-opinion-towards-regime-change-syria,1
https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/amp/,1
https://www.rt.com/op-edge/395002-syria-israel-military-terrorism/,6
http://www.newslocker.com/en-us/news/conspiracytheories/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/,5
http://www.collective-evolution.com/2017/03/01/who-are-the-white-helmets-do-we-really-know-what-they-are-doing-in-syria/,18
https://www.theguardian.com/global-development-professionals-network/2016/sep/23/enough-is-enough-its-time-to-protect-aid-workers,2
http://usat9.com/2017/08/14/white-helmets-rescuer-among-several-killed-in-syria-attack/,2
http://www.newslocker.com/en-uk/news/world_news/7-white-helmets-medics-killed-in-syriaamp39s-idlib/,2
http://reliefweb.int/node/2168484,7
http://t.peq.cc/llM8,3
http://www.informationclearinghouse.info/47139.htm,1
https://sageofquayradio.blogspot.com/2017/06/reuters-al-jazeera-film-white-helmets.html,1
https://sputniknews.com/middleeast/201708181056582002-syria-aleppo-white-helmets/,53
http://jist.news/white-helmets-rescuers-shot-dead-in-syria,1
https://www.davidicke.com/article/421682/white-helmets-fabricate-pretext-new-u-s-strikes,3
https://thewallwillfall.org/2017/05/15/white-helmets-living-next-door-to-al-qaeda-in-aleppo/,10
https://tschr.org/?p=5626,1
http://www.inewsgr.com/twitterShortUrl/gvga7,1
https://www.nytimes.com/2015/02/15/opinion/sunday/nicholas-kristof-unpaid-unarmed-lifesavers-in-syria.html,27
http://www.theplaidzebra.com/the-worlds-greatest-heroes/,1
http://feeds.feedburner.com/~r/co/TtUf/~3/SKLEeooLUeo/uk-england-derbyshire-41154319,1
http://www.newslocker.com/en-us/region/nebraska/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1
https://www.rt.com/news/370344-white-helmets-aleppo-residents/,2
http://www.washingtonpost.com/blogs/worldviews/wp/2017/03/01/russias-trolly-twitter-account-just-took-aim-at-an-oscar-winner/,2
http://21stcenturywire.com/2017/06/06/update-the-return-of-omran-to-no-fanfare-from-western-media/,4
http://www.newslocker.com/nl-nl/nieuws/marocconnected/seven-white-helmets-medics-killed-in-syrias-idlib/,1
http://detroit.cbslocal.com/2017/06/14/michigan-state-release-white-uniforms-with-white-helmets-video/,3
https://t.co/Kf0dyQjnqQ,1
https://www.jocoxfoundation.org/the-jo-cox-fund,1
https://www.google.com/url?rct=j&sa=t&url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria&ct=ga&cd=CAIyGmMzNzg3MjBmODY3MWM2MGY6Y29tOmVuOlVT&usg=AFQjCNHXV15Ske_WRopdhjlKljDyZN9WGQ,2
https://www.albawaba.com/news/massacre-seven-white-helmets-shot-dead-northeast-syria-1008892,6
http://21stcenturywire.com/2015/09/01/white-helmets-new-breed-of-mercenaries-and-propagandists-disguised-as-humanitarians-in-syria/,1
https://www.rt.com/op-edge/401994-omran-aleppo-boy-syria/,2
https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.dailymail.co.uk%2Fnews%2Farticle-4784600%2FWhite-Helmets-rescuers-shot-dead-Syria.html&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNEKOHOQxEhul35nVV_u6cPGKbxCpQ,2
http://route.overnewser.com/terrorism_newz/?url=https://www.bloomberg.com/news/articles/2017-08-12/7-white-helmets-members-shot-dead-in-northwestern-syria?cmpId=flipboard,2
http://www.worldinwar.eu/the-strange-video-of-whitehelmets/,21
https://straightlinelogic.com/2017/07/05/the-fraud-of-the-white-helmets-by-philip-geraldi/,1
https://friendsofsyria.wordpress.com/2017/06/21/nato-beloved-white-helmets-mass-behead-syrian-soldiers/,2
http://www.futuredanger.com/#FALSE-FLAG-EXPOSED,1
http://www.newslocker.com/en-us/region/idaho/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1
http://www.trendolizer.com/2017/06/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world.html,47
http://news.quiboat.com/Zc74K9L7,1
https://www.spot.im/s/00oVx9dkFMmT,1
http://www.soynadiepress.com/video/videos/mosul-war-rages-on-cnn-white-helmets-collab-tell-what-you-think/20170607195434002165.html,3
http://news.quiboat.com/qd79KUh7,1
http://www.wrongkindofgreen.org/2017/06/21/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,4
http://syrianwar1.blogspot.fi/2017/08/al-qaeda-and-khan-sheikhoun-chemical.html,4
http://news.quiboat.com/Id72KpX7,1
http://en.addiyar.com/article/1409258-russia-envoy-points-to-absence-of-white-helmets-video-in-opcw-report-on-sarin,1
https://news360.com/article/405635985,1
http://humansarefree.com/2017/05/john-pilger-exposes-white-helmets-as.html,11
https://www.dailysabah.com/syrian-crisis/2017/08/12/7-white-helmets-rescue-workers-fatally-shot-in-northeast-syria,35
https://ahtribune.com/world/north-africa-south-west-asia/syria-crisis/1762-bana-alabed-propaganda.html,2
http://www.twitlonger.com/show/no17tt,1
http://www.newslocker.com/en-uk/region/wiltshire/white-helmets-start-final-month-of-farewell-tour-wiltshire-times/,1
http://profootballspot.com/florida-vs-michigan-gators-wearing-all-blue-color-rush-nike-uniforms-white-helmets/,1
https://plow.io/post/seven-white-helmets-shot-dead-during-dawn-raid-in-syria,1
https://lewrockwell.com/,1
http://paisbasco.blogspot.pt/2017/06/nato-beloved-white-helmets-mass-behead.html,2
https://www.haaretz.com/middle-east-news/syria/1.808277,1
http://www.slate.com/articles/arts/movies/2016/09/an_interview_with_orlando_von_einsiedel_and_joanna_natasegara_about_netflix.html,1
https://www.veteranstoday.com/2016/11/22/busted-syrias-white-helmets-the-cias-secret-weapon-to-aid-isis/,3
https://friendsofsyria.wordpress.com/2017/09/01/protest-against-white-helmets-peace-award-in-ireland/,8
https://renematosruiz6663.wordpress.com/2017/09/08/%e2%9c%8d-tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria-%f0%9f%8c%90/,1
http://japaneseculture.xyz/archives/56614#japanese,2
https://www.g01m.rocks/q/?45351454d054c4444494d4f011416131411111f05444f4e4f0d4f434e0357554e424142514e0757575f0f0a105454584,1
https://www.elitedaily.com/entertainment/celebrity/kendall-jenner-not-tipping-bartender/2039164,2
http://feeds.feedburner.com/~r/google/AiYp/~3/3_I1_VG0tbQ/url,1
http://www.brotherjohnf.com/tipperarys-white-helmets-peace-prize-judas-kiss-antiwar-movement-syria/,3
http://news.google.com/news/url?sa=t&fd=R&ct2=hk&usg=AFQjCNEwhwrXYtKN7KaUCoiiKVocNQpJOw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52780667273490&ei=Vm2PWbj8CIfN3QH014-4CQ&url=http://hk.apple.nextmedia.com/international/art/20170813/20119982,1
http://www.wesavesyria.com/,12
http://theduran.com/russian-defence-minister-white-helmets-chemical-attack-footage-staged/,11
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEaP0rDcpWfoXWhXiVv51FA_FuUQQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779578135292&ei=nfGQWaiQEsz0qQLMm5L4DQ&url=https%3A%2F%2Fwww.usnews.com%2Fnews%2Fworld%2Farticles%2F2017-08-13%2Fthe-latest-rebels-fighting-for-damascus-suburbs-kill-20,1
http://www.tribunnews.com/nasional/2017/08/13/tujuh-relawan-white-helmets-tewas-tertembak,8
https://janoberg.me/2016/11/03/just-how-grey-are-the-white-helmets-in-syria-and-their-backers/,2
http://www.elethos.gr/2017/08/seven-white-helmets-killed-in-extremist.html?spref=tw,1
http://droolindog.net/2017/06/21/gruesome-video-shows-oscar-winning-white-helmets-beheading-dumping-syrian-army-bodies/,2
http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNH98n5vvN1-8ezKDYINIH7lNf6FEA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779579002145&ei=BpGRWZC2CMaCqQK4vICwCA&url=https://www.theguardian.com/world/2017/aug/14/syria-white-helmets-protest-against-killings-of-rescue-workers,1
http://www.belfasttelegraph.co.uk/news/northern-ireland/martin-mcguinness-misses-out-as-peace-award-goes-to-syrian-rescue-workers-36089222.html,1
http://www.f3nws.com/news/7-white-helmets-members-shot-dead-in-northwestern-syria-bys3mF?v=170812090417,1
http://www.philosophers-stone.co.uk/?p=19613Co,1
http://www.newslocker.com/en-uk/region/hillingdon/white-helmets-start-final-month-of-farewell-tour-hillingdon-times/,1
http://www.bbc.co.uk/news/world-middle-east-40919300,5
https://sputniknews.com/europe/201704121052568643-white-helmets-video-fabricated-noli-swedhr/,5
http://www.cnn.com/2017/02/26/entertainment/oscars-winners-2017/index.html?sr=twCNN022717oscars-winners-20170159AMVODtopLink&linkId=34911253,1
http://www.brotherjohnf.com/syrian-white-helmets-volunteer-caught-video-dumping-mutilated-corpses/,4
http://www.tipperarystar.ie/news/home/268762/tipperary-peace-prize-presentation-to-white-helmets-will-proceed-say-organisers.html,6
http://embrasse-mon-clone.tumblr.com/post/163924413479/speewackfilms-film-review-the-white-helmets#_=_,1
https://syria360.wordpress.com/2017/09/06/tipperarys-white-helmets-peace-prize-a-judas-kiss-to-the-antiwar-movement-and-syria/,4
https://www.theamericanawakening.org/,1
https://yallalabarra.wordpress.com/2017/05/15/director-of-white-helmets-idlib-branch-calls-the-al-qaeda-affiliate-hts-my-brothers/,1
http://feeds.feedburner.com/~r/yahoo/FYyX/~3/Bx2S56pei9o/latest-rebels-fighting-damascus-suburbs-kill-20-133821600.html,1
http://linkis.com/KAMmMlp,1
http://www.brotherjohnf.com/white-helmets-jib-al-qubeh-war-crime-aleppo-denied-channel-4/,3
https://www.blazingcatfur.ca/2017/08/12/seven-members-of-syrias-white-helmets-shot-dead-by-unknown-gunmen/,4
http://galacticconnection.com/james-gilliland-on-the-as-you-wish-talk-8-6-2016-video/james/,1
https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fnationalpost.com%2Fpmn%2Fnews-pmn%2F7-white-helmets-members-shot-dead-in-northwestern-syria%2Fwcm%2Feb73bcb9-fbcc-4b6c-83eb-6ae7bc6c4eb2&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNGNWLBBip8PWzI6nrrP-u0TJ_V9zQ,2
http://castwb.com/7-white-helmets-medics-killed-in-syrias-idlib/,29
https://21wire.tv/2016/10/07/crosstalk-white-helmets-really-with-vanessa-beeley-eva-bartlett-patrick-henningsen/,36
https://soundcloud.com/21wire/live-from-syria-everything-weve-been-toldby-the-msm-is-a-lie,18
https://indicator.gr/%cf%83%cf%85%cf%81%ce%af%ce%b1-%ce%b5%cf%80%ce%b9%cf%84%ce%ad%ce%b8%ce%b7%ce%ba%ce%b1%ce%bd-%ce%ba%ce%b1%ce%b9-%cf%83%ce%ba%cf%8c%cf%84%cf%89%cf%83%ce%b1%ce%bd-7-%ce%b5%ce%b8%ce%b5%ce%bb%ce%bf%ce%bd,1
http://syriacivildefense.org/press-release/joint-statement-syria-civil-defence-and-health-directorate-idlib,4
https://www.buzzfeed.com/rosebuchanan/the-white-helmet-who-saved-a-baby-girl-in-syria-from-rubble,4
http://globalnews.co.id/2017/08/13/serangan-bersenjata-di-idlib-suriah-tewaskan-7-paramedis-white-helmets/,1
http://gothamist.com/2017/05/09/last_man_in_aleppo_interview.php,1
"http://occasion-to-be.com/forum/index.php/topic,159527.msg172044.html#msg172044",1
http://www.bbc.co.uk/news/uk-england-derbyshire-41145925,9
http://www.newslocker.com/en-us/profession/animals_news/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,3
https://trakt.tv/shows/60-minutes/seasons/49/episodes/13,2
https://themuslimissue.wordpress.com/2017/04/13/pentagon-mit-engineer-ted-postol-whitehelmets-claims-sarin-was-dropped-by-syrian-planes-are-false-whitehouse-report-is-not-vetted/,1
https://www.tasnimnews.com/en/news/2017/05/29/1422893/washington-london-funding-white-helmets-in-syria-british-analyst-video,10
http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2017-08-13-ML--Syria-The%20Latest/id-a789846e297346c58e140c68ec764bf5,1
http://www.rocketnews.com/2017/08/seven-white-helmets-medics-killed-in-syrias-idlib/,1
http://www.npr.org/2017/08/14/543477504/white-helmets-rescuer-among-several-killed-in-syria-attack,39
http://detroitsportsnation.com/msu-news/amuller/look-michigan-state-don-white-helmets-first-time-60-years/93927/,3
https://www.perfectbrite.com/blog/7-white-helmets-members-shot-dead-in-northwestern-syria/,1
http://live.peterpeaksolutions.com/7-white-helmets-members-shot-dead-in-northwestern-syria,1
https://volksbetrugpunktnet.wordpress.com/2017/06/21/whitehelmets-erneut-an-kriegsverbrechen-in-syrien-beteiligt-finanziert-auch-von-der-deutschen-bundesregierung/,3
https://london-informer.com/343722/white-helmets-to-ride-for-the-last-time-next-month/,1
https://www.sott.net/article/354348-White-Helmets-Severed-heads-of-Syrian-Arab-Army-soldiers-paraded-as-trophies-also-endorsed-by-Channel-4,15
http://www.1clickdaily.com/2388595,1
http://syriacivildefense.org/event/scd-white-helmets-send-letter-solidarity-heroic-london-firefighters-responding-grenfell-tower,19
https://steemit.com/white-helmets/@sphap-steemit/white-helmets-expose-featuring-vanessa-beeley-and-deb-sane-progressive,1
http://newsinfo.inquirer.net/902397/white-helmets-brave-bullets-to-rescue-trapped-marawi-residents,19
https://www.linkedin.com/slink?code=dVMhipv,1
https://trakt.tv/movies/the-white-helmets-2016,5
http://mailchi.mp/austincreativealliance/now-playing-austin-weekend-highlightsmonster-trucks-new-plays-and-french-cinema-2227561,1
http://www.aljazeera.com/news/2017/04/air-strikes-kill-white-helmet-volunteers-hama-170430033614547.html,2
https://sputniknews.com/middleeast/201706231054899766-white-helmets-volunteer-beheaded-bodies/,230
http://www.independent.co.uk/news/uk/home-news/british-people-islamist-funding-extremist-organisations-home-office-amber-rudd-uk-isis-terrorism-a7837451.html,206
https://webcache.googleusercontent.com/search?q=cache:https://foreignaffairs.house.gov/blog/photo-chairman-royce-meets-syrias-white-helmets/,1
https://www.konjunktion.info/2017/06/white-helmets-omran-der-kleine-junge-aus-ost-aleppo-als-klassisches-propagandaopfer/?pk_campaign=feed&pk_kwd=white-helmets-omran-der-kleine-junge-aus-ost-aleppo-als-klassisches-propagandaopfer,6
http://www.thejournal.ie/kinahan-cartel-member-arrested-3542821-Aug2017/,1
http://21stcenturywire.com/2016/10/09/channel-4-joins-cnn-in-normalising-terrorism-then-removes-video/,6
http://wesavesyria.com/Books/Syria_A_Z.pdf,16
http://www.mintpressnews.com/video-shows-syrian-white-helmets-accepting-award-from-al-qaeda/228006/,6
https://news.google.com/news?hl=en&gl=us&pz=1&ned=us&q=syria,2
https://www.infowars.com/al-qaeda-has-drawn-a-bullseye-on-a-new-american-target-subway-trains/,3
http://www.nydailynews.com/newswires/news/world/u-n-300-civilians-killed-u-s-led-air-strikes-raqqa-march-article-1.3246662,1
http://doc.aljazeera.net/node/80759,1
http://hosted2.ap.org/APDEFAULT/3d281c11a96b4ad082fe88aa0db04305/Article_2017-08-13-ML--Syria-The Latest/id-612254ee445a4f04a0f0856ad8f558f9,1
http://www.newslocker.com/en-uk/news/world_news/britain-sending-unused-lifesaving-equipment-to-syriaampaposs-white-helmets/,2
https://www.theguardian.com/world/2017/sep/06/syrian-regime-dropped-sarin-on-rebel-held-town-in-april-un-confirms,13
http://govtslaves.info/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world-read-more-at-httpthefreethoughtproject-comfather-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-li/,4
http://www.independent.ie/irish-news/white-helmets-of-syria-awarded-the-prestigious-tipperary-peace-prize-36088175.html,38
https://socialscud.com/5990a8c29f9d5143000ea361/the-latest-us-condemns-killing-of-7-white-helmets-in-syria,1
http://www.newslocker.com/en-uk/region/london/white-helmets-wow-crowds-with-jaw-dropping-stunts-as-they-launch-final-tour/,1
https://www.kiblat.net/2017/08/13/tujuh-relawan-white-helmets-ditemukan-tewas-bersimbah-darah-di-idlib/,16
http://www.thetruthseeker.co.uk/?p=153550,8
http://www.atlanticcouncil.org/events/past-events/ending-the-war-on-civilians-a-discussion-with-syria-s-white-helmets,1
http://21stcenturywire.com/2017/07/10/uk-column-putin-meets-trump-questions-about-uk-foreign-office-1-billion-conflict-slush-fund/,60
http://www.bbc.co.uk/news/world-middle-east-39613313,1
http://therealnews.com/t2/index.php,1
http://feeds.feedburner.com/~r/worldnewsoffice/Lgnz/~3/fi-8-U8JK0A/,1
http://iknowbro.com/sad/us-condemns-murders-of-7-syrian-white-helmets-shot-dead-by-unknown-gunmen,1
http://www.washingtonsblog.com/2017/06/u-s-military-officials-there-was-no-chemical-weapons-attack-in-syria-trump-bombed-syrian-base-despite-advice-from-military-and-intelligence-chiefs.html,1
http://aa.com.tr/en/middle-east/7-white-helmets-volunteers-shot-dead-in-syria/882946,4
https://www.usnews.com/news/world/articles/2017-08-13/the-latest-rebels-fighting-for-damascus-suburbs-kill-20,3
http://alwaght.com/en/news/103839,17
http://survivalhacking.com/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda/,2
https://southfront.org/double-life-of-white-helmets-volunteers-by-day-terrorists-by-night-photos/,5
http://www.gmanetwork.com/news/news/regions/613139/maute-sniper-kills-marawi-civilian-about-to-be-rescued/story#undefined.uxfs,1
http://www.informazione.it/a/E8D86C7B-7605-4A1A-943C-4F3186CE5101/Siria-la-sepoltura-dei-White-Helmets-uccisi-a-Sarmin,1
https://off-guardian.org/2017/06/04/the-west-spreading-new-wave-of-feel-good-movies-and-false-hopes/,1
http://theduran.com/information-war-syria-white-helmets-hoax/,2
https://boxd.it/eGuu,1
http://furor.tv/financiacion-de-los-white-helmets,3
http://www.syrianews.cc/tuesdays-criminal-chemical-weapons-lies-syria/,5
http://eaworldview.com/2017/08/pledge-killing-white-helmets-rescuers-continue-work-syria/,64
http://www.istioforosnews.com/2017/08/white-helmets.html,2
http://beyondthesleep.tumblr.com/post/163844977679/busted-video-appears-to-show-white-helmets-aiding#_=_,1
http://www.atimes.com/white-helmets-instrument-regime-change-syria/,5
https://soundcloud.com/caity-johnstone/intrepid-citizen-war-journo-gail-malone,3
http://notinthenews.uk/david-icke/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/,1
http://dlvr.it/PjDNyL,1
https://jackpineradicals.com/boards/topic/the-2016-1st-annual-western-backed-terrorist-awards-best-videographer-category/,2
